1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4970,23638,1,1,0,535.3049,1068.5952,2,1068.5928,0.0025,10,18,0,43.74,0.00025,R,KSTGGKAPR,K,Dimethyl KR (KR); Formyl (S),0.350000000.0,,,"143: Sum of 2 scans. Range 1393 (rt=6.45332, f=2, i=215) to 1394 (rt=6.45548, f=2, i=216) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4971,18317,1,1,0,535.305,1068.5955,2,1068.5928,0.0028,10,18,0,33.05,0.0008,R,KSTGGKAPR,K,,,,,"706: Sum of 2 scans. Range 3290 (rt=13.8907, f=3, i=229) to 3292 (rt=13.895, f=3, i=230) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4972,24342,1,1,0,535.3051,1068.5956,2,1068.5928,0.0028,10,18,0,53.78,9.10E-06,R,KSTGGKAPR,K,,,,,"847: Sum of 2 scans. Range 3444 (rt=14.4213, f=2, i=930) to 3445 (rt=14.4235, f=2, i=931) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4973,18377,1,1,0,535.3055,1068.5964,2,1068.5928,0.0036,10,18,0,52.82,1.10E-05,R,KSTGGKAPR,K,,,,,"766: Sum of 2 scans. Range 3437 (rt=14.3933, f=2, i=895) to 3439 (rt=14.3976, f=2, i=896) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4975,12791,1,1,0,535.3056,1068.5967,2,1068.5928,0.0039,10,18,0,60.32,2.20E-06,R,KSTGGKAPR,K,,,,,"701: Sum of 2 scans. Range 3368 (rt=14.4299, f=2, i=818) to 3370 (rt=14.4341, f=2, i=819) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4976,167,1,1,0,535.3056,1068.5967,2,1068.5928,0.0039,10,18,0,45.53,0.00017,R,KSTGGKAPR,K,Dimethyl KR (KR); Formyl (S),0.350000000.0,,,"168: Scan 1416 (rt=6.44438, f=2, i=232) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4979,6732,1,1,0,535.3063,1068.598,2,1068.5928,0.0053,10,18,0,30.59,0.0039,R,KSTGGKAPR,K,,,,,"709: Sum of 2 scans. Range 3296 (rt=13.9238, f=3, i=246) to 3297 (rt=13.926, f=3, i=247) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,4980,890,1,1,0,535.3066,1068.5987,2,1068.5928,0.0059,10,18,0,30.03,0.0015,R,KSTGGKAPR,K,,,,,"891: Sum of 2 scans. Range 3379 (rt=13.8451, f=2, i=953) to 3381 (rt=13.8493, f=2, i=954) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5172,12634,1,1,0,542.2886,1082.5626,2,1082.572,-0.0094,10,18,0,26.92,0.0086,R,KSTGGKAPR,K,Acetyl (K); Formyl (T),0.006001000.0,,,"544: Sum of 2 scans. Range 3001 (rt=13.144, f=3, i=151) to 3003 (rt=13.1482, f=3, i=152) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5184,23645,1,1,0,542.311,1082.6074,2,1082.6084,-0.0011,10,18,0,23.55,0.0062,R,KSTGGKAPR,K,Butyryl (K),0.200000000.0,,,"150: Sum of 2 scans. Range 1438 (rt=6.64747, f=2, i=227) to 1439 (rt=6.64958, f=2, i=228) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5187,7193,1,1,0,542.3118,1082.6091,2,1082.6084,0.0007,10,18,0,40.85,0.00015,R,KSTGGKAPR,K,Butyryl (K),0.200000000.0,,,"1170: Scan 4375 (rt=17.5845, f=2, i=1280) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5191,1383,1,1,0,542.3124,1082.6102,2,1082.6084,0.0018,10,18,0,24.68,0.0048,R,KSTGGKAPR,K,Butyryl (K),0.200000000.0,,,"1384: Scan 4483 (rt=17.5489, f=2, i=1360) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5195,24701,1,1,0,542.3128,1082.6111,2,1082.6084,0.0027,10,18,0,37.93,0.00028,R,KSTGGKAPR,K,Butyryl (K),0.200000000.0,,,"1206: Scan 4352 (rt=17.5778, f=2, i=1276) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5196,18739,1,1,0,542.3135,1082.6124,2,1082.6084,0.004,10,18,0,48.2,3.00E-05,R,KSTGGKAPR,K,Butyryl (K),0.200000000.0,,,"1128: Sum of 2 scans. Range 4354 (rt=17.5544, f=2, i=1263) to 4358 (rt=17.563, f=2, i=1264) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5302,24755,1,1,0,544.8137,1087.6129,2,1087.6138,-0.0009,42,50,0,20.64,0.0086,R,YRPGTVALR,E,,,,,"1260: Sum of 2 scans. Range 4480 (rt=17.9521, f=2, i=1311) to 4482 (rt=17.9564, f=2, i=1312) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5303,13213,1,1,0,544.8137,1087.6129,2,1087.6138,-0.0009,42,50,0,23.7,0.0043,R,YRPGTVALR,E,,,,,"1123: Sum of 2 scans. Range 4417 (rt=18.0214, f=2, i=1203) to 4419 (rt=18.0257, f=2, i=1204) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5305,18731,1,1,0,544.814,1087.6134,2,1087.6138,-0.0004,42,50,0,34.87,0.00033,R,YRPGTVALR,E,,,,,"1120: Sum of 2 scans. Range 4325 (rt=17.4451, f=2, i=1253) to 4326 (rt=17.4473, f=2, i=1254) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5311,7178,1,1,0,544.8147,1087.6149,2,1087.6138,0.0011,42,50,0,26.98,0.002,R,YRPGTVALR,E,,,,,"1155: Sum of 2 scans. Range 4330 (rt=17.441, f=2, i=1262) to 4331 (rt=17.4431, f=2, i=1263) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5312,1436,1,1,0,544.8149,1087.6152,2,1087.6138,0.0014,42,50,0,22.35,0.0058,R,YRPGTVALR,E,,,,,"1437: Sum of 2 scans. Range 4604 (rt=17.8922, f=2, i=1393) to 4608 (rt=17.9008, f=2, i=1394) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5314,18774,1,1,0,544.8149,1087.6152,2,1087.6138,0.0014,42,50,0,20.17,0.0096,R,YRPGTVALR,E,,,,,"1163: Sum of 2 scans. Range 4432 (rt=17.7716, f=2, i=1287) to 4435 (rt=17.778, f=2, i=1288) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5318,18795,1,1,0,544.815,1087.6155,2,1087.6138,0.0017,42,50,0,25.23,0.003,R,YRPGTVALR,E,,,,,"1184: Sum of 2 scans. Range 4488 (rt=17.9609, f=2, i=1313) to 4490 (rt=17.9652, f=2, i=1314) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5319,13077,1,1,0,544.8151,1087.6156,2,1087.6138,0.0018,42,50,0,41.71,6.70E-05,R,YRPGTVALR,E,,,,,"987: Scan 4107 (rt=17.0132, f=2, i=1100) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5320,1364,1,1,0,544.8155,1087.6165,2,1087.6138,0.0027,42,50,0,33.3,0.00047,R,YRPGTVALR,E,,,,,"1365: Sum of 2 scans. Range 4434 (rt=17.3902, f=2, i=1342) to 4435 (rt=17.3924, f=2, i=1343) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5325,24691,1,1,0,544.8162,1087.6179,2,1087.6138,0.0041,42,50,0,33.19,0.00048,R,YRPGTVALR,E,,,,,"1196: Sum of 2 scans. Range 4317 (rt=17.4491, f=2, i=1260) to 4318 (rt=17.4512, f=2, i=1261) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5465,24508,1,1,0,549.3,1096.5855,2,1096.5877,-0.0022,10,18,0,51.14,4.90E-05,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"1013: Sum of 2 scans. Range 3882 (rt=16.0128, f=2, i=1094) to 3885 (rt=16.0193, f=2, i=1095) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5467,12951,1,1,0,549.3004,1096.5862,2,1096.5877,-0.0015,10,18,0,31.8,0.0042,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"861: Sum of 2 scans. Range 3748 (rt=15.8211, f=2, i=965) to 3750 (rt=15.8254, f=2, i=966) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5470,13155,1,1,0,549.3012,1096.5878,2,1096.5877,0.0001,10,18,0,42.05,0.00042,R,KSTGGKAPR,K,Acetyl (K); Butyryl (K); Formyl (T),0.206001000.0,,,"1065: Sum of 2 scans. Range 4253 (rt=17.5187, f=3, i=368) to 4255 (rt=17.5229, f=3, i=369) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5471,18546,1,1,0,549.3015,1096.5884,2,1096.5877,0.0007,10,18,0,38.76,0.00023,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"935: Sum of 2 scans. Range 3891 (rt=16.013, f=2, i=1076) to 3893 (rt=16.0173, f=2, i=1077) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5473,24576,1,1,0,549.3016,1096.5887,2,1096.5877,0.001,10,18,0,36.38,0.00039,R,KSTGGKAPR,K,Acetyl (K); Butyryl (K); Formyl (S),0.250001000.0,,,"1081: Sum of 2 scans. Range 4103 (rt=16.7417, f=2, i=1183) to 4104 (rt=16.7438, f=2, i=1184) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5475,24492,1,1,0,549.3018,1096.5889,2,1096.5877,0.0013,10,18,0,25.89,0.0037,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"997: Sum of 2 scans. Range 3829 (rt=15.8075, f=2, i=1070) to 3830 (rt=15.8096, f=2, i=1071) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5482,6971,1,1,0,549.3034,1096.5922,2,1096.5877,0.0045,10,18,0,36.43,0.00038,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"948: Sum of 2 scans. Range 3841 (rt=15.813, f=2, i=1062) to 3843 (rt=15.8173, f=2, i=1063) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5483,12882,1,1,0,549.3037,1096.5929,2,1096.5877,0.0052,10,18,0,48.05,3.10E-05,R,KSTGGKAPR,K,Formyl (S),0.050000000.0,,,"792: Sum of 2 scans. Range 3580 (rt=15.235, f=2, i=891) to 3582 (rt=15.2393, f=2, i=892) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5484,13034,1,1,0,549.304,1096.5935,2,1096.5877,0.0058,10,18,0,41.55,0.00018,R,KSTGGKAPR,K,Acetyl (K); Butyryl (K); Formyl (S),0.250001000.0,,,"944: Sum of 2 scans. Range 4019 (rt=16.7465, f=5, i=33) to 4025 (rt=16.7593, f=5, i=34) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5486,6993,1,1,0,549.3043,1096.5941,2,1096.5877,0.0064,10,18,0,42.55,0.00037,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"970: Sum of 2 scans. Range 3911 (rt=16.0617, f=2, i=1091) to 3912 (rt=16.0639, f=2, i=1092) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5487,18644,1,1,0,549.3045,1096.5945,2,1096.5877,0.0068,10,18,0,32.74,0.00085,R,KSTGGKAPR,K,Acetyl (K); Butyryl (K); Formyl (S),0.250001000.0,,,"1033: Sum of 2 scans. Range 4167 (rt=16.9309, f=2, i=1188) to 4169 (rt=16.9352, f=2, i=1189) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5488,1133,1,1,0,549.3049,1096.5953,2,1096.5877,0.0076,10,18,0,45.8,5.10E-05,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"1134: Sum of 4 scans. Range 3941 (rt=15.771, f=3, i=424) to 3952 (rt=15.8019, f=2, i=1163) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5490,12970,1,1,0,549.3055,1096.5965,2,1096.5877,0.0088,10,18,0,33.07,0.0033,R,KSTGGKAPR,K,Formyl (T),0.006000000.0,,,"880: Sum of 2 scans. Range 3818 (rt=16.0683, f=2, i=993) to 3819 (rt=16.0705, f=2, i=994) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5491,24433,1,1,0,549.3065,1096.5984,2,1096.5877,0.0107,10,18,0,39.94,0.00018,R,KSTGGKAPR,K,Formyl (S),0.050000000.0,,,"938: Sum of 2 scans. Range 3665 (rt=15.2212, f=2, i=1016) to 3666 (rt=15.2234, f=2, i=1017) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5492,1226,1,1,0,549.3066,1096.5986,2,1096.5877,0.011,10,18,0,39.17,0.00021,R,KSTGGKAPR,K,Acetyl (K); Butyryl (K); Formyl (S),0.250001000.0,,,"1227: Sum of 2 scans. Range 4215 (rt=16.7045, f=4, i=152) to 4218 (rt=16.7109, f=4, i=153) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5493,1064,1,1,0,549.3066,1096.5987,2,1096.5877,0.011,10,18,0,36.88,0.00035,R,KSTGGKAPR,K,Formyl (S),0.050000000.0,,,"1065: Scan 3776 (rt=15.2171, f=2, i=1097) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5494,18465,1,1,0,549.3074,1096.6002,2,1096.5877,0.0126,10,18,0,44.28,7.00E-05,R,KSTGGKAPR,K,Formyl (S),0.050000000.0,,,"854: Sum of 2 scans. Range 3660 (rt=15.2056, f=2, i=985) to 3661 (rt=15.2077, f=2, i=986) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5495,18610,1,1,0,549.3074,1096.6003,2,1096.5877,0.0127,10,18,0,32.09,0.00098,R,KSTGGKAPR,K,Acetyl (K); Butyryl (K); Formyl (S),0.250001000.0,,,"999: Sum of 2 scans. Range 4096 (rt=16.7139, f=2, i=1161) to 4100 (rt=16.7224, f=2, i=1162) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5727,13274,1,1,0,556.3094,1110.6043,2,1110.6033,0.0009,10,18,0,27.69,0.0025,R,KSTGGKAPR,K,Butyryl (K); Formyl (S),0.250000000.0,,,"1184: Sum of 2 scans. Range 4631 (rt=18.8748, f=2, i=1283) to 4635 (rt=18.8833, f=2, i=1284) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5728,7337,1,1,0,556.3096,1110.6047,2,1110.6033,0.0013,10,18,0,46.53,4.30E-05,R,KSTGGKAPR,K,Butyryl (K); Formyl (S),0.250000000.0,,,"1314: Sum of 2 scans. Range 4748 (rt=18.85, f=2, i=1407) to 4750 (rt=18.8543, f=2, i=1408) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5729,1526,1,1,0,556.3099,1110.6052,2,1110.6033,0.0019,10,18,0,30.6,0.0013,R,KSTGGKAPR,K,Butyryl (K); Formyl (T),0.206000000.0,,,"1527: Sum of 2 scans. Range 4857 (rt=18.8127, f=2, i=1483) to 4858 (rt=18.8149, f=2, i=1484) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5730,7449,1,1,0,556.3104,1110.6063,2,1110.6033,0.003,10,18,0,31.44,0.0053,R,KSTGGKAPR,K,Butyryl (K); Formyl (T),0.206000000.0,,,"1426: Sum of 2 scans. Range 5003 (rt=19.6054, f=4, i=175) to 5006 (rt=19.6119, f=4, i=176) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5731,18875,1,1,0,556.3106,1110.6066,2,1110.6033,0.0033,10,18,0,29.23,0.0018,R,KSTGGKAPR,K,Butyryl (K); Formyl (S),0.250000000.0,,,"1264: Sum of 4 scans. Range 4726 (rt=18.8586, f=2, i=1400) to 4738 (rt=18.888, f=3, i=488) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5732,24833,1,1,0,556.3107,1110.6069,2,1110.6033,0.0036,10,18,0,26.39,0.0033,R,KSTGGKAPR,K,Butyryl (K); Formyl (S),0.250000000.0,,,"1338: Sum of 2 scans. Range 4713 (rt=18.8581, f=3, i=512) to 4718 (rt=18.8687, f=3, i=513) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5733,13318,1,1,0,556.3117,1110.6088,2,1110.6033,0.0055,10,18,0,22.42,0.0079,R,KSTGGKAPR,K,Butyryl (K); Formyl (S),0.250000000.0,,,"1228: Sum of 2 scans. Range 4740 (rt=19.1894, f=2, i=1314) to 4741 (rt=19.1915, f=2, i=1315) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,1,H32_BOVIN,sp|P84227|H32_BOVIN Histone H3.2 OS=Bos taurus OX=9913 PE=1 SV=2,16163,16163,648,648,11,11,5757,7387,1,1,0,556.8183,1111.622,2,1111.6349,-0.0129,19,27,0,32.37,0.00058,R,KQLATKAAR,K,Acetyl (K); Formyl (K),0.400001000.0,,,"1364: Sum of 2 scans. Range 4860 (rt=19.1824, f=2, i=1442) to 4861 (rt=19.1845, f=2, i=1443) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
